DCDCOVOL,DCDCOCUR,DCDCOPOW,DCDCIVOL,DCDCTEMp,PS1,PS2,PS3,TFC,SPEED,H2LVL,BATTV,BATTI,BATTSOC,BATTEMP,HOURSREM,REQDCDC,NSTATE,OUTVOLT,OUTCURR,OUTPWR,INPUTVOLT,DISSTEMP,ERROR,MAXVOLT,MAXCURR,MAXPWR,TIMESTAMP,GPSLAT,GPSLON,RPM,TEMP-ENG,V-ENG,A-ENG,TEMP-INV,FORCE-ENT,BAT-SOC,RSSI,SNR,PRESSURE1,PRESSURE2,PRESSURE3,INVERTER,IMU1,IMU2,IMU3,IMU4,IMU5,IMU6,EXT1,EXT2,COMPA,SENSOR2,SENSOR3,SENSOR4,WINDSPEED,WINDDEG
,,,,,,,,,,,,,,,,,,48.3,21.1,1036,49.6,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1036,49.6,31.1,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.5,21.4,1058,49.9,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.9,21.6,1075,50.2,31.1,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.8,21.6,1076,50.2,31.1,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.7,21.5,1071,50.1,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.6,21.5,1067,50,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.5,21.5,1062,49.9,31.1,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.4,21.4,1056,49.8,31.1,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.3,1050,49.7,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.2,1045,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.2,1042,49.7,31.1,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.1,1038,49.7,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1035,49.6,31.1,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1034,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1033,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1033,49.6,31.1,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1034,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1033,49.6,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1033,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1034,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21.1,1039,49.7,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.7,21.5,1068,50,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.9,21.6,1077,50.3,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.8,21.6,1074,50.2,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.7,21.6,1070,50.1,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.6,21.5,1065,49.9,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.5,21.4,1060,49.9,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.4,21.3,1053,49.8,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.3,1048,49.7,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.2,1043,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21.1,1040,49.7,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1035,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1034,49.6,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1032,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1030,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1032,49.6,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1033,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1032,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1032,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1031,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.2,1047,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.8,21.6,1073,50.2,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.8,21.6,1076,50.2,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.8,21.6,1073,50.1,31.1,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.6,21.5,1068,50,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.5,21.5,1063,49.9,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.4,21.4,1057,49.8,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.3,1051,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.2,1046,49.7,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.1,1040,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1036,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1033,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1031,49.7,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1030,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1030,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1030,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1030,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1030,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1030,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1029,49.7,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.5,21.4,1057,49.9,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.9,21.6,1075,50.2,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.8,21.5,1075,50.2,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.7,21.5,1071,50.1,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.6,21.5,1065,50,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.5,21.4,1060,49.9,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.4,21.4,1054,49.8,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.3,1049,49.7,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.2,1045,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21.1,1040,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1036,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1032,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1029,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1029,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1029,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1029,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1028,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1029,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1030,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1033,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.7,21.5,1067,50,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.9,21.6,1077,50.2,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.8,21.6,1074,50.2,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.7,21.5,1070,50,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.5,21.5,1064,49.9,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.4,21.4,1059,49.8,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.4,21.3,1052,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.2,1046,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.1,1040,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1035,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1033,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1030,49.7,31.1,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1029,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1029,49.6,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1028,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1030,49.6,31.2,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1031,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1030,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1030,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.2,1045,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.8,21.6,1074,50.2,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.8,21.7,1078,50.2,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.7,21.6,1075,50.1,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.6,21.6,1070,50,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.5,21.5,1064,49.9,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.4,21.4,1058,49.8,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.4,1053,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.3,1047,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21.2,1041,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21.1,1037,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1034,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,21,1032,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1030,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1031,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1029,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1029,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1030,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1029,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1029,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.5,21.4,1058,49.9,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.9,21.6,1075,50.2,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.8,21.6,1075,50.2,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.7,21.5,1071,50.1,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.6,21.5,1066,50,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.4,21.4,1060,49.9,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.4,21.4,1055,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.2,1047,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.1,1041,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.1,1037,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1032,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1029,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.8,1027,49.7,31.4,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.8,1027,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1027,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,20.9,1027,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1028,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1029,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.2,20.9,1029,49.6,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21,1034,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.6,21.5,1068,50,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.8,21.6,1077,50.2,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.8,21.6,1074,50.2,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.6,21.5,1069,50,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.5,21.4,1062,49.9,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.4,21.4,1056,49.8,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.3,1051,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,48.3,21.2,1044,49.7,31.3,0,56,50,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
